[2019-02-02 15:46:25,855 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-04 13:59:24,165 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-04 14:00:31,385 TextUI] INFO: Starting application
[2019-02-04 14:00:31,385 PoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-04 14:03:32,767 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-04 14:04:34,134 TextUI] INFO: Starting application
[2019-02-04 14:04:34,135 PoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-04 14:04:34,137 Connector] INFO: IINITIALISED!!!
[2019-02-04 14:05:57,702 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-04 14:08:56,372 TextUI] INFO: Starting application
[2019-02-04 14:08:56,372 PoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-04 14:08:56,376 Connector] INFO: IINITIALISED!!!
[2019-02-05 09:45:37,725 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 09:45:53,882 TextUI] INFO: Starting application
[2019-02-05 09:45:53,882 PoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 09:47:12,603 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 09:47:36,349 TextUI] INFO: Starting application
[2019-02-05 09:47:36,350 PoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 09:49:18,864 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 09:49:28,613 TextUI] INFO: Starting application
[2019-02-05 09:49:28,614 PoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 09:59:05,241 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 09:59:09,824 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 09:59:28,511 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 09:59:32,361 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 09:59:38,519 TextUI] INFO: Starting application
[2019-02-05 09:59:38,520 PoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 09:59:38,520 Connector] INFO: IINITIALISED!!!
[2019-02-05 10:03:25,161 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 10:03:35,053 TextUI] INFO: Starting application
[2019-02-05 10:03:35,054 PoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 10:07:36,826 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 10:08:50,214 TextUI] INFO: Starting application
[2019-02-05 10:08:50,215 PoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 10:08:50,218 Connector] INFO: Running startApplication()
[2019-02-05 10:49:09,864 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 10:50:28,423 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 10:59:13,160 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 11:00:06,259 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 11:05:54,510 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 11:07:16,272 TextUI] INFO: Starting application
[2019-02-05 11:07:16,273 PoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 11:07:16,275 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 11:07:16,276 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 11:07:16,276 Connector] INFO: Running startApplication()
[2019-02-05 11:09:25,520 TextUI] INFO: Starting application
[2019-02-05 11:09:25,521 PoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 11:09:25,521 Connector] INFO: Running startApplication()
[2019-02-05 11:09:43,386 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 11:11:11,525 TextUI] INFO: Starting application
[2019-02-05 11:11:11,525 PoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 11:11:11,527 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 11:11:11,528 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 11:11:11,528 Connector] INFO: Running startApplication()
[2019-02-05 11:15:21,600 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 11:16:16,041 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 11:22:21,444 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 12:50:01,464 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 12:50:01,465 CameraGroup] INFO: Using a hack. Hardcoded index list in return.
[2019-02-05 12:51:13,216 TextUI] INFO: Starting application
[2019-02-05 12:51:13,217 PoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 12:51:13,245 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 12:51:13,246 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 12:51:13,246 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 12:51:13,247 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 12:51:13,247 Connector] INFO: Running startApplication()
[2019-02-05 12:52:20,313 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 12:52:20,314 CameraGroup] INFO: Using a hack. Hardcoded index list in return.
[2019-02-05 12:53:25,607 TextUI] INFO: Starting application
[2019-02-05 12:53:25,608 PoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 12:53:25,609 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 12:53:25,611 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 12:53:25,611 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 12:53:25,612 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 12:53:25,612 Connector] INFO: Running startApplication()
[2019-02-05 12:54:47,220 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 12:54:47,221 CameraGroup] INFO: Using a hack. Hardcoded index list in return.
[2019-02-05 12:55:32,539 TextUI] INFO: Starting application
[2019-02-05 12:55:32,540 PoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 12:55:32,541 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 12:55:32,542 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 12:55:32,543 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 12:55:32,545 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 12:55:32,545 Connector] INFO: Running startApplication()
[2019-02-05 13:08:09,342 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 13:08:09,343 CameraGroup] INFO: Using a hack. Hardcoded index list in return.
[2019-02-05 13:19:27,738 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 13:19:27,739 CameraGroup] INFO: Using a hack. Hardcoded index list in return.
[2019-02-05 13:28:58,201 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 13:28:58,202 CameraGroup] INFO: Using a hack. Hardcoded index list in return.
[2019-02-05 13:30:25,016 TextUI] INFO: Starting application
[2019-02-05 13:30:25,016 PoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 13:30:25,019 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 13:30:25,020 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 13:30:25,021 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 13:30:25,022 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 13:30:25,023 Connector] INFO: Running startApplication()
[2019-02-05 13:35:20,282 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 13:35:20,283 CameraGroup] INFO: Using a hack. Hardcoded index list in return.
[2019-02-05 13:36:11,158 TextUI] INFO: Starting application
[2019-02-05 13:36:11,159 PoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 13:36:11,161 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 13:36:11,162 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 13:36:11,163 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 13:36:11,164 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 13:36:11,164 Connector] INFO: Running startApplication()
[2019-02-05 13:38:03,887 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 13:38:03,888 CameraGroup] INFO: Using a hack. Hardcoded index list in return.
[2019-02-05 13:40:15,575 TextUI] INFO: Starting application
[2019-02-05 13:40:15,576 PoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 13:40:15,578 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 13:40:15,580 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 13:40:15,583 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 13:40:15,584 SingleCameraPoseEstimator] INFO: Starting getPoseFromCams()
[2019-02-05 13:40:15,585 Connector] INFO: Running startApplication()
[2019-02-05 14:02:40,638 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 14:02:40,638 CameraGroup] INFO: Using a hack. Hardcoded index list in return.
[2019-02-05 14:03:57,353 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 14:03:57,354 CameraGroup] INFO: Using a hack. Hardcoded index list in return.
[2019-02-05 15:14:14,679 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 15:14:14,680 CameraGroup] INFO: Using a hack. Hardcoded index list in return.
[2019-02-05 15:15:29,071 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 15:15:29,072 CameraGroup] INFO: Using a hack. Hardcoded index list in return.
[2019-02-05 15:19:41,200 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 15:19:41,201 CameraGroup] INFO: Using a hack. Hardcoded index list in return.
[2019-02-05 15:20:56,268 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 15:20:56,269 CameraGroup] INFO: Using a hack. Hardcoded index list in return.
[2019-02-05 17:40:32,665 CameraGroup] INFO: Inside findConnectedCams()
[2019-02-05 17:40:32,680 CameraGroup] INFO: Using a hack. Hardcoded index list in return.
[2019-02-05 17:43:11,697 Cl:CameraGroup Fx:findConnectedCams] INFO: Inside findConnectedCams()
[2019-02-05 17:43:11,698 Cl:CameraGroup Fx:findConnectedCams] INFO: Using a hack. Hardcoded index list in return.
[2019-02-05 17:43:58,180 Cl:PoseEstimator Fx:initSCPEs] INFO: Running 
[2019-02-05 17:44:54,603 Cl:CameraGroup Fx:findConnectedCams] INFO: Inside findConnectedCams()
[2019-02-05 17:44:54,603 Cl:CameraGroup Fx:findConnectedCams] INFO: Using a hack. Hardcoded index list in return.
[2019-02-05 17:49:38,346 Cl:CameraGroup Fx:findConnectedCams Line:106 ] INFO: Inside findConnectedCams()
[2019-02-05 17:49:38,348 Cl:CameraGroup Fx:findConnectedCams Line:107 ] INFO: Using a hack. Hardcoded index list in return.
[2019-02-05 17:50:22,809 Cl:PoseEstimator Fx:initSCPEs Line:19 ] INFO: Running 
[2019-02-05 17:50:30,712 Cl:CameraGroup Fx:findConnectedCams Line:106 ] INFO: Inside findConnectedCams()
[2019-02-05 17:50:30,712 Cl:CameraGroup Fx:findConnectedCams Line:107 ] INFO: Using a hack. Hardcoded index list in return.
[2019-02-05 17:51:45,939 Cl:CameraGroup Fx:findConnectedCams Line:106 ] INFO: Inside findConnectedCams()
[2019-02-05 17:51:45,940 Cl:CameraGroup Fx:findConnectedCams Line:107 ] INFO: Using a hack. Hardcoded index list in return.
[2019-02-05 17:51:45,941 Cl:CameraGroup Fx:getCamByID Line:40 ] ERROR: No cam found.
[2019-02-05 17:52:06,895 Cl:CameraGroup Fx:findConnectedCams Line:106 ] INFO: Inside findConnectedCams()
[2019-02-05 17:52:06,896 Cl:CameraGroup Fx:findConnectedCams Line:107 ] INFO: Using a hack. Hardcoded index list in return.
[2019-02-05 17:53:03,171 Cl:PoseEstimator Fx:initSCPEs Line:19 ] INFO: Running 
[2019-02-06 12:48:48,269 Cl:CameraGroup Fx:findConnectedCams Line:106 ] INFO: Inside findConnectedCams()
[2019-02-06 12:48:48,297 Cl:CameraGroup Fx:findConnectedCams Line:107 ] INFO: Using a hack. Hardcoded index list in return.
[2019-02-06 12:49:08,334 Cl:PoseEstimator Fx:initSCPEs Line:19 ] INFO: Running 
[2019-02-06 12:49:20,236 Cl:TextUI Fx:startApplication Line:50 ] INFO: Starting application
[2019-02-06 12:49:20,237 Cl:PoseEstimator Fx:getPoseFromCams Line:29 ] INFO: Starting getPoseFromCams()
[2019-02-06 12:49:20,239 Cl:SingleCameraPoseEstimator Fx:findPoseResult_th Line:44 ] INFO: Starting getPoseFromCams()
[2019-02-06 12:49:20,266 Cl:SingleCameraPoseEstimator Fx:findPoseResult_th Line:44 ] INFO: Starting getPoseFromCams()
[2019-02-06 12:49:20,267 Cl:SingleCameraPoseEstimator Fx:findPoseResult_th Line:44 ] INFO: Starting getPoseFromCams()
[2019-02-06 12:49:20,268 Cl:SingleCameraPoseEstimator Fx:findPoseResult_th Line:44 ] INFO: Starting getPoseFromCams()
[2019-02-06 12:49:20,268 Cl:Connector Fx:startApplication Line:20 ] INFO: Running startApplication()
[2019-02-06 12:50:42,187 Cl:CameraGroup Fx:findConnectedCams Line:106 ] INFO: Inside findConnectedCams()
[2019-02-06 12:50:42,188 Cl:CameraGroup Fx:findConnectedCams Line:107 ] INFO: Using a hack. Hardcoded index list in return.
[2019-02-06 12:51:03,158 Cl:PoseEstimator Fx:initSCPEs Line:19 ] INFO: Running 
[2019-02-06 12:51:12,836 Cl:TextUI Fx:startApplication Line:50 ] INFO: Starting application
[2019-02-06 12:51:12,836 Cl:PoseEstimator Fx:getPoseFromCams Line:29 ] INFO: Starting getPoseFromCams()
[2019-02-06 12:51:12,837 Cl:SingleCameraPoseEstimator Fx:findPoseResult_th Line:44 ] INFO: Starting getPoseFromCams()
[2019-02-06 12:51:12,838 Cl:SingleCameraPoseEstimator Fx:findPoseResult_th Line:44 ] INFO: Starting getPoseFromCams()
[2019-02-06 12:51:12,840 Cl:SingleCameraPoseEstimator Fx:findPoseResult_th Line:44 ] INFO: Starting getPoseFromCams()
[2019-02-06 12:51:12,842 Cl:SingleCameraPoseEstimator Fx:findPoseResult_th Line:44 ] INFO: Starting getPoseFromCams()
[2019-02-06 12:51:12,842 Cl:Connector Fx:startApplication Line:20 ] INFO: Running startApplication()
[2019-02-06 12:52:57,429 Cl:CameraGroup Fx:findConnectedCams Line:106 ] INFO: Inside findConnectedCams()
[2019-02-06 12:52:57,430 Cl:CameraGroup Fx:findConnectedCams Line:107 ] INFO: Using a hack. Hardcoded index list in return.
[2019-02-06 12:53:14,711 Cl:PoseEstimator Fx:initSCPEs Line:19 ] INFO: Running 
[2019-02-06 12:53:22,996 Cl:TextUI Fx:startApplication Line:50 ] INFO: Starting application
[2019-02-06 12:53:22,997 Cl:PoseEstimator Fx:getPoseFromCams Line:29 ] INFO: Starting getPoseFromCams()
[2019-02-06 12:53:23,009 Cl:SingleCameraPoseEstimator Fx:findPoseResult_th Line:44 ] INFO: Starting getPoseFromCams()
[2019-02-06 12:53:23,009 Cl:Connector Fx:startApplication Line:20 ] INFO: Running startApplication()
[2019-02-06 12:53:41,473 Cl:CameraGroup Fx:findConnectedCams Line:106 ] INFO: Inside findConnectedCams()
[2019-02-06 12:53:41,474 Cl:CameraGroup Fx:findConnectedCams Line:107 ] INFO: Using a hack. Hardcoded index list in return.
[2019-02-06 12:53:57,760 Cl:PoseEstimator Fx:initSCPEs Line:19 ] INFO: Running 
[2019-02-06 12:54:01,054 Cl:TextUI Fx:startApplication Line:50 ] INFO: Starting application
[2019-02-06 12:54:01,055 Cl:PoseEstimator Fx:getPoseFromCams Line:29 ] INFO: Starting getPoseFromCams()
[2019-02-06 12:54:01,062 Cl:SingleCameraPoseEstimator Fx:findPoseResult_th Line:44 ] INFO: Starting getPoseFromCams()
[2019-02-06 12:54:01,062 Cl:Connector Fx:startApplication Line:20 ] INFO: Running startApplication()
[2019-02-06 12:55:27,239 Cl:CameraGroup Fx:findConnectedCams Line:106 ] INFO: Inside findConnectedCams()
[2019-02-06 12:55:27,240 Cl:CameraGroup Fx:findConnectedCams Line:107 ] INFO: Using a hack. Hardcoded index list in return.
[2019-02-06 12:55:27,242 Cl:CameraGroup Fx:getCamByID Line:40 ] ERROR: No cam found.
[2019-02-06 12:56:18,025 Cl:CameraGroup Fx:findConnectedCams Line:106 ] INFO: Inside findConnectedCams()
[2019-02-06 12:56:18,026 Cl:CameraGroup Fx:findConnectedCams Line:107 ] INFO: Using a hack. Hardcoded index list in return.
[2019-02-06 12:56:33,565 Cl:PoseEstimator Fx:initSCPEs Line:19 ] INFO: Running 
[2019-02-06 12:56:41,938 Cl:CameraGroup Fx:findConnectedCams Line:106 ] INFO: Inside findConnectedCams()
[2019-02-06 12:56:41,939 Cl:CameraGroup Fx:findConnectedCams Line:107 ] INFO: Using a hack. Hardcoded index list in return.
[2019-02-06 12:58:06,532 Cl:CameraGroup Fx:findConnectedCams Line:106 ] INFO: Inside findConnectedCams()
[2019-02-06 12:58:06,533 Cl:CameraGroup Fx:findConnectedCams Line:107 ] INFO: Using a hack. Hardcoded index list in return.
[2019-02-06 12:58:23,375 Cl:PoseEstimator Fx:initSCPEs Line:19 ] INFO: Running 
[2019-02-06 12:58:36,877 Cl:CameraGroup Fx:findConnectedCams Line:106 ] INFO: Inside findConnectedCams()
[2019-02-06 12:58:36,878 Cl:CameraGroup Fx:findConnectedCams Line:107 ] INFO: Using a hack. Hardcoded index list in return.
[2019-02-06 13:05:36,842 Cl:CameraGroup Fx:findConnectedCams Line:106 ] INFO: Inside findConnectedCams()
[2019-02-06 13:05:36,843 Cl:CameraGroup Fx:findConnectedCams Line:107 ] INFO: Using a hack. Hardcoded index list in return.
[2019-02-06 13:05:53,385 Cl:PoseEstimator Fx:initSCPEs Line:19 ] INFO: Running 
[2019-02-06 13:06:26,139 Cl:CameraGroup Fx:findConnectedCams Line:106 ] INFO: Inside findConnectedCams()
[2019-02-06 13:06:26,140 Cl:CameraGroup Fx:findConnectedCams Line:107 ] INFO: Using a hack. Hardcoded index list in return.
[2019-02-06 13:09:15,466 Cl:CameraGroup Fx:findConnectedCams Line:106 ] INFO: Inside findConnectedCams()
[2019-02-06 13:09:15,467 Cl:CameraGroup Fx:findConnectedCams Line:107 ] INFO: Using a hack. Hardcoded index list in return.
[2019-02-06 13:09:33,130 Cl:PoseEstimator Fx:initSCPEs Line:19 ] INFO: Running 
[2019-02-06 13:09:41,251 Cl:TextUI Fx:startApplication Line:44 ] INFO: Starting application
[2019-02-06 13:09:41,252 Cl:PoseEstimator Fx:getPoseFromCams Line:29 ] INFO: Starting getPoseFromCams()
[2019-02-06 13:09:41,253 Cl:SingleCameraPoseEstimator Fx:findPoseResult_th Line:44 ] INFO: Starting getPoseFromCams()
[2019-02-06 13:09:41,253 Cl:Connector Fx:startApplication Line:20 ] INFO: Running startApplication()
[2019-02-06 13:13:43,972 Cl:CameraGroup Fx:findConnectedCams Line:106 ] INFO: Inside findConnectedCams()
[2019-02-06 13:13:43,972 Cl:CameraGroup Fx:findConnectedCams Line:107 ] INFO: Using a hack. Hardcoded index list in return.
[2019-02-06 13:14:02,619 Cl:PoseEstimator Fx:initSCPEs Line:19 ] INFO: Running 
[2019-02-06 13:14:21,492 Cl:TextUI Fx:startApplication Line:44 ] INFO: Starting application
[2019-02-06 13:14:21,492 Cl:PoseEstimator Fx:getPoseFromCams Line:29 ] INFO: Starting getPoseFromCams()
[2019-02-06 13:14:21,494 Cl:SingleCameraPoseEstimator Fx:findPoseResult_th Line:44 ] INFO: Starting getPoseFromCams()
[2019-02-06 13:14:21,494 Cl:Connector Fx:startApplication Line:20 ] INFO: Running startApplication()
[2019-02-06 13:19:19,641 Cl:CameraGroup Fx:findConnectedCams Line:106 ] INFO: Inside findConnectedCams()
[2019-02-06 13:19:19,642 Cl:CameraGroup Fx:findConnectedCams Line:107 ] INFO: Using a hack. Hardcoded index list in return.
[2019-02-06 13:19:36,567 Cl:PoseEstimator Fx:initSCPEs Line:19 ] INFO: Running 
[2019-02-06 13:20:44,630 Cl:TextUI Fx:startApplication Line:44 ] INFO: Starting application
[2019-02-06 13:20:44,630 Cl:PoseEstimator Fx:getPoseFromCams Line:29 ] INFO: Starting getPoseFromCams()
[2019-02-06 13:20:44,632 Cl:SingleCameraPoseEstimator Fx:findPoseResult_th Line:44 ] INFO: Starting getPoseFromCams()
[2019-02-06 13:20:44,632 Cl:Connector Fx:startApplication Line:20 ] INFO: Running startApplication()
[2019-02-06 13:20:44,993 Cl:SingleCameraPoseEstimator Fx:estimateModelPose Line:77 ] ERROR: Missing intrinsic camera parameters, camera not calibrated
[2019-02-06 13:21:18,035 Cl:CameraGroup Fx:findConnectedCams Line:106 ] INFO: Inside findConnectedCams()
[2019-02-06 13:21:18,036 Cl:CameraGroup Fx:findConnectedCams Line:107 ] INFO: Using a hack. Hardcoded index list in return.
[2019-02-06 13:21:34,567 Cl:PoseEstimator Fx:initSCPEs Line:19 ] INFO: Running 
[2019-02-06 13:22:10,604 Cl:CameraGroup Fx:findConnectedCams Line:106 ] INFO: Inside findConnectedCams()
[2019-02-06 13:22:10,605 Cl:CameraGroup Fx:findConnectedCams Line:107 ] INFO: Using a hack. Hardcoded index list in return.
[2019-02-06 13:22:27,413 Cl:PoseEstimator Fx:initSCPEs Line:19 ] INFO: Running 
[2019-02-06 13:22:27,426 Cl:Camera Fx:set_intrinsic_params Line:43 ] INFO: Intrinsic param set.
[2019-02-06 13:22:30,910 Cl:TextUI Fx:startApplication Line:44 ] INFO: Starting application
[2019-02-06 13:22:30,910 Cl:PoseEstimator Fx:getPoseFromCams Line:29 ] INFO: Starting getPoseFromCams()
[2019-02-06 13:22:30,912 Cl:SingleCameraPoseEstimator Fx:findPoseResult_th Line:44 ] INFO: Starting getPoseFromCams()
[2019-02-06 13:22:30,912 Cl:Connector Fx:startApplication Line:20 ] INFO: Running startApplication()
[2019-02-06 13:22:31,281 Cl:SingleCameraPoseEstimator Fx:estimateModelPose Line:77 ] ERROR: Missing intrinsic camera parameters, camera not calibrated
[2019-02-06 13:30:05,678 Cl:CameraGroup Fx:findConnectedCams Line:106 ] INFO: Inside findConnectedCams()
[2019-02-06 13:30:05,680 Cl:CameraGroup Fx:findConnectedCams Line:107 ] INFO: Using a hack. Hardcoded index list in return.
[2019-02-06 13:30:08,090 Cl:CameraGroup Fx:findConnectedCams Line:106 ] INFO: Inside findConnectedCams()
[2019-02-06 13:30:08,090 Cl:CameraGroup Fx:findConnectedCams Line:107 ] INFO: Using a hack. Hardcoded index list in return.
[2019-02-06 13:30:25,046 Cl:Camera Fx:set_intrinsic_params Line:43 ] INFO: Intrinsic param set.
[2019-02-06 13:30:25,046 Cl:PoseEstimator Fx:initSCPEs Line:19 ] INFO: Running 
[2019-02-06 13:30:37,234 Cl:TextUI Fx:startApplication Line:45 ] INFO: Starting application
[2019-02-06 13:30:37,234 Cl:PoseEstimator Fx:getPoseFromCams Line:30 ] INFO: Starting getPoseFromCams()
[2019-02-06 13:30:37,235 Cl:SingleCameraPoseEstimator Fx:findPoseResult_th Line:44 ] INFO: Starting getPoseFromCams()
[2019-02-06 13:30:37,235 Cl:Connector Fx:startApplication Line:20 ] INFO: Running startApplication()
[2019-02-06 13:31:40,603 Cl:CameraGroup Fx:findConnectedCams Line:106 ] INFO: Inside findConnectedCams()
[2019-02-06 13:31:40,603 Cl:CameraGroup Fx:findConnectedCams Line:107 ] INFO: Using a hack. Hardcoded index list in return.
[2019-02-06 13:31:57,656 Cl:Camera Fx:set_intrinsic_params Line:43 ] INFO: Intrinsic param set.
